classcode,species_definition,campus,method,survey_year,year,month,day,site,zone,transect,count,size,disease,depth,observer,notes,site_name_old
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,25,ARROYO_QUEMADO_E,OUTER,2,7,,,13.4,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,25,ARROYO_QUEMADO_E,MID,1,1,,,8.5,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,25,ARROYO_QUEMADO_E,MID,2,2,,,8.2,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,25,ARROYO_QUEMADO_E,OUTER,1,1,,,13.4,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,25,ARROYO_QUEMADO_E,OUTER,2,8,,,13.2,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,25,ARROYO_QUEMADO_W,INNER,1,1,,,6.1,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,27,ARROYO_QUEMADO_W,MID,1,1,,,10.4,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,OUTER,1,2,,,9.5,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,OUTER,2,11,,,10.4,LAUREN PARKER,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,INNER,1,1,,,7.3,KEEGAN BELL,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,INNER,2,1,,,6.1,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,MID,1,2,,,7,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,MID,2,1,,,7,LAUREN PARKER,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,OUTER,1,90,,,9.5,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,OUTER,2,260,,,10.3,LAUREN PARKER,,
MURFRU,Muricea fruticosa,UCSB,SBTL_SWATH_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,OUTER,1,3,,,9.5,KATIE DAVIS,,
MURFRU,Muricea fruticosa,UCSB,SBTL_SWATH_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,OUTER,2,3,,,10.2,LAUREN PARKER,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,INNER,1,1,,,8.5,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,MID,1,13,,,8.8,LAUREN PARKER,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,MID,2,9,,,8.4,LAUREN PARKER,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,OUTER,1,1,,,13.7,KEEGAN BELL,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,OUTER,2,3,,,12.8,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,INNER,1,15,,,8.7,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,INNER,2,13,,,8.6,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,MID,1,8,,,8.8,LAUREN PARKER,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,MID,2,28,,,8.4,LAUREN PARKER,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,OUTER,1,25,,,13.9,KEEGAN BELL,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,OUTER,2,69,,,12.7,KATIE DAVIS,,
MURFRU,Muricea fruticosa,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,MID,2,1,,,8.5,LAUREN PARKER,,
MURFRU,Muricea fruticosa,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,OUTER,1,4,,,14,KEEGAN BELL,,
MURFRU,Muricea fruticosa,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,OUTER,2,3,,,12.7,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,27,IV_REEF_E,OUTER,1,14,,,12.1,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,27,IV_REEF_E,OUTER,2,16,,,12.8,KEEGAN BELL,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,27,IV_REEF_E,OUTER,1,13,,,12.1,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,27,IV_REEF_E,OUTER,2,7,,,12.8,KEEGAN BELL,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,8,23,IV_REEF_W,OUTER,1,1,,,11.6,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,8,23,IV_REEF_W,OUTER,2,2,,,12.8,AVREY PARSONS-FIELD,ONE MURCAL ONLY 4CM TALL,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,NAPLES_CEN,OUTER,2,1,,,14,LAUREN PARKER,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,NAPLES_CEN,INNER,1,1,,,12.2,AVREY PARSONS-FIELD,"RECRUIT SIZE, AROUND 4CM",
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,20,NAPLES_CEN,OUTER,1,1,,,14.9,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,18,NAPLES_E,OUTER,1,1,,,14.3,LAUREN PARKER,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,18,NAPLES_E,OUTER,2,1,,,13.1,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,18,NAPLES_W,INNER,1,6,,,12.1,LAUREN PARKER,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,18,NAPLES_W,INNER,2,7,,,11.6,LAUREN PARKER,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,18,NAPLES_W,OUTER,2,9,,,13.9,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,18,NAPLES_W,INNER,2,12,,,10.5,LAUREN PARKER,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,18,NAPLES_W,OUTER,2,7,,,13.8,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,28,SCI_CAVERN_POINT_E,MID,2,1,,,10.4,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,28,SCI_CAVERN_POINT_E,OUTER,1,33,,,14.7,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,28,SCI_CAVERN_POINT_E,OUTER,2,26,,,13.3,LAUREN PARKER,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,28,SCI_CAVERN_POINT_W,OUTER,1,9,,,12.5,LAUREN PARKER,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,28,SCI_CAVERN_POINT_W,OUTER,2,1,,,12.5,KEEGAN BELL,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,7,SCI_COCHE_POINT_E,MID,1,1,,,10.4,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,7,SCI_COCHE_POINT_E,MID,2,1,,,11,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,7,SCI_COCHE_POINT_E,OUTER,1,100,,,17.7,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,7,SCI_COCHE_POINT_E,OUTER,2,79,,,16.7,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,6,7,SCI_COCHE_POINT_E,MID,1,2,,,10.1,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,6,7,SCI_COCHE_POINT_E,OUTER,1,24,,,18.3,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,6,7,SCI_COCHE_POINT_E,OUTER,2,2,,,16.8,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,7,SCI_COCHE_POINT_W,OUTER,1,110,,,16,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,7,SCI_COCHE_POINT_W,OUTER,2,118,,,17.5,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,6,7,SCI_COCHE_POINT_W,OUTER,1,7,,,16,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,6,7,SCI_COCHE_POINT_W,OUTER,2,4,,,17.4,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,10,6,SCI_FORNEY_E,OUTER,1,17,,,14.4,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,10,6,SCI_FORNEY_E,OUTER,2,17,,,14.4,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,10,6,SCI_FORNEY_E,OUTER,1,1,,,14.6,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,10,6,SCI_FORNEY_E,OUTER,2,5,,,14.4,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,9,14,SCI_FORNEY_W,MID,1,1,,,9.8,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,9,14,SCI_FORNEY_W,MID,2,5,,,9.7,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,9,14,SCI_FORNEY_W,OUTER,1,4,,,11,CHRIS HONEYMAN,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,9,14,SCI_FORNEY_W,OUTER,2,4,,,10.4,KEEGAN BELL,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,9,14,SCI_FORNEY_W,INNER,1,1,,,6.4,KEEGAN BELL,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,9,14,SCI_FORNEY_W,MID,1,7,,,9.8,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,9,14,SCI_FORNEY_W,MID,2,9,,,9.7,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,9,14,SCI_FORNEY_W,OUTER,1,6,,,10.7,CHRIS HONEYMAN,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,9,14,SCI_FORNEY_W,OUTER,2,6,,,10.2,KEEGAN BELL,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,10,31,SCI_GULL_ISLE_E,MID,1,1,,,9.8,CHRIS HONEYMAN,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,10,31,SCI_GULL_ISLE_E,MID,2,1,,,10.4,CHRIS HONEYMAN,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,11,20,SCI_GULL_ISLE_E,OUTER,1,11,,,18.9,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,11,20,SCI_GULL_ISLE_E,OUTER,2,1,,,18.9,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,11,20,SCI_GULL_ISLE_E,OUTER,1,1,,,17.1,AVREY PARSONS-FIELD,,
MURFRU,Muricea fruticosa,UCSB,SBTL_SWATH_PISCO,2017,2017,10,31,SCI_GULL_ISLE_E,INNER,2,2,,,6.4,CHRIS HONEYMAN,,
MURFRU,Muricea fruticosa,UCSB,SBTL_SWATH_PISCO,2017,2017,10,31,SCI_GULL_ISLE_E,MID,1,2,,,9.8,CHRIS HONEYMAN,,
MURFRU,Muricea fruticosa,UCSB,SBTL_SWATH_PISCO,2017,2017,10,31,SCI_GULL_ISLE_E,MID,2,8,,,10.6,CHRIS HONEYMAN,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,11,6,SCI_GULL_ISLE_W,INNER,2,1,,,7,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,11,20,SCI_GULL_ISLE_W,MID,2,1,,,10.4,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,11,20,SCI_GULL_ISLE_W,OUTER,1,17,,,17.6,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,11,20,SCI_GULL_ISLE_W,OUTER,2,20,,,18.6,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,3,SCI_HAZARDS_CEN,INNER,1,1,,,6.1,KEEGAN BELL,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,3,SCI_HAZARDS_CEN,OUTER,1,8,,,11.2,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,3,SCI_HAZARDS_CEN,OUTER,2,16,,,12.3,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,3,SCI_HAZARDS_E,INNER,1,2,,,5.5,KEEGAN BELL,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,3,SCI_HAZARDS_E,OUTER,1,5,,,12,KEEGAN BELL,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,3,SCI_HAZARDS_E,OUTER,2,7,,,11,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,7,3,SCI_HAZARDS_E,OUTER,2,1,,,11.3,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,3,SCI_HAZARDS_W,INNER,1,1,,,5.2,KEEGAN BELL,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,3,SCI_HAZARDS_W,OUTER,1,3,,,12.4,KEEGAN BELL,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,7,3,SCI_HAZARDS_W,OUTER,2,2,,,12.2,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,10,10,SCI_PAINTED_CAVE_CEN,OUTER,2,1,,,13.7,CHRIS HONEYMAN,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,10,27,SCI_PAINTED_CAVE_E,OUTER,1,5,,,16,KATIE DAVIS,,
EUGRUB,Eugorgia rubens,UCSB,SBTL_SWATH_PISCO,2017,2017,6,22,SCI_PELICAN_CEN,OUTER,1,1,,,9.1,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,22,SCI_PELICAN_CEN,INNER,1,8,,,6.2,LAUREN PARKER,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,22,SCI_PELICAN_CEN,OUTER,1,22,,,9.5,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,22,SCI_PELICAN_CEN,OUTER,2,21,,,11,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,28,SCI_PELICAN_CEN,INNER,2,1,,,5.5,KATIE DAVIS,,
EUGRUB,Eugorgia rubens,UCSB,SBTL_SWATH_PISCO,2017,2017,6,22,SCI_PELICAN_E,OUTER,1,10,,,9.8,LAUREN PARKER,,
EUGRUB,Eugorgia rubens,UCSB,SBTL_SWATH_PISCO,2017,2017,6,22,SCI_PELICAN_E,OUTER,2,5,,,9.5,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,22,SCI_PELICAN_E,INNER,1,1,,,6.4,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,22,SCI_PELICAN_E,INNER,2,1,,,5.8,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,22,SCI_PELICAN_E,OUTER,1,30,,,9.6,LAUREN PARKER,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,22,SCI_PELICAN_E,OUTER,2,36,,,9.3,AVREY PARSONS-FIELD,,
EUGRUB,Eugorgia rubens,UCSB,SBTL_SWATH_PISCO,2017,2017,6,22,SCI_PELICAN_W,OUTER,1,1,,,10.1,KEEGAN BELL,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,22,SCI_PELICAN_W,OUTER,1,5,,,10.4,KEEGAN BELL,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,22,SCI_PELICAN_W,OUTER,2,16,,,11.8,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,5,SCI_SCORPION_E,MID,1,8,,,12.5,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,5,SCI_SCORPION_E,MID,2,6,,,13.1,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,5,SCI_SCORPION_E,OUTER,1,10,,,17.3,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,5,SCI_SCORPION_E,OUTER,2,14,,,17.6,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,1,SCI_SCORPION_W,MID,1,13,,,8.6,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,1,SCI_SCORPION_W,MID,2,28,,,8.3,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,1,SCI_SCORPION_W,OUTER,1,16,,,12.3,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,6,1,SCI_SCORPION_W,OUTER,2,24,,,9.9,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,6,1,SCI_SCORPION_W,MID,2,1,,,8.5,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,6,1,SCI_SCORPION_W,OUTER,1,1,,,12.5,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2017,2017,6,1,SCI_SCORPION_W,OUTER,2,3,,,9.9,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,8,1,SRI_JOHNSONS_LEE_SOUTH_E,INNER,1,2,,,13.7,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,8,1,SRI_JOHNSONS_LEE_SOUTH_E,INNER,2,1,,,13.1,CHRIS HONEYMAN,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,8,1,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,1,4,,,13.4,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,8,1,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,2,1,,,13.7,CHRIS HONEYMAN,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,8,1,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,1,1,,,16.8,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,8,1,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,2,3,,,17.5,KEEGAN BELL,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,9,27,SRI_JOHNSONS_LEE_SOUTH_W,MID,2,1,,,11.3,KEEGAN BELL,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2017,2017,9,12,SRI_SOUTH_POINT_W,OUTER,1,1,,,15.9,CHRIS HONEYMAN,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2018,2018,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,1,,,10.7,KATIE DAVIS,,
EUGRUB,Eugorgia rubens,UCSB,SBTL_SWATH_PISCO,2018,2018,7,2,ANACAPA_EAST_ISLE_E,OUTER,1,11,,,11.9,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2018,2018,7,2,ANACAPA_EAST_ISLE_E,OUTER,1,1,,,11.9,KATIE DAVIS,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2018,2018,7,19,ANACAPA_LIGHTHOUSE_REEF_CEN,OUTER,1,2,,,8.8,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2018,2018,7,19,ANACAPA_LIGHTHOUSE_REEF_CEN,OUTER,1,16,,,8.2,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2018,2018,7,19,ANACAPA_LIGHTHOUSE_REEF_CEN,OUTER,2,15,,,9.7,KEEGAN BELL,,
MURFRU,Muricea fruticosa,UCSB,SBTL_SWATH_PISCO,2018,2018,7,19,ANACAPA_LIGHTHOUSE_REEF_CEN,OUTER,1,2,,,8.8,AVREY PARSONS-FIELD,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2018,2018,7,18,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,2,3,,,9.1,CHRIS HONEYMAN,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2018,2018,7,18,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,1,8,,,8.9,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2018,2018,7,18,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,2,28,,,9.3,CHRIS HONEYMAN,,
MURFRU,Muricea fruticosa,UCSB,SBTL_SWATH_PISCO,2018,2018,7,18,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,2,1,,,9.8,CHRIS HONEYMAN,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2018,2018,7,2,ANACAPA_LIGHTHOUSE_REEF_W,OUTER,2,1,,,8.8,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2018,2018,7,2,ANACAPA_LIGHTHOUSE_REEF_W,OUTER,1,3,,,8.1,KATIE DAVIS,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2018,2018,7,2,ANACAPA_LIGHTHOUSE_REEF_W,OUTER,2,13,,,9.5,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2018,2018,7,19,ANACAPA_LIGHTHOUSE_REEF_W,INNER,2,1,,,5.5,KEEGAN BELL,,
LEPCHI,Leptogorgia chilensis,UCSB,SBTL_SWATH_PISCO,2018,2018,7,3,ANACAPA_MIDDLE_ISLE_CEN,OUTER,1,1,,,12.2,AVREY PARSONS-FIELD,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2018,2018,7,3,ANACAPA_MIDDLE_ISLE_CEN,OUTER,1,1,,,12.2,AVREY PARSONS-FIELD,,
MURFRU,Muricea fruticosa,UCSB,SBTL_SWATH_PISCO,2018,2018,7,3,ANACAPA_MIDDLE_ISLE_E,OUTER,2,1,,,10.1,CHRIS HONEYMAN,,
MURCAL,Muricea californica,UCSB,SBTL_SWATH_PISCO,2018,2018,7,9,ANACAPA_MIDDLE_ISLE_W,INNER,1,1,,,5.2,CHRIS HONEYMAN,,
EUGRUB,Eugorgia rubens,UCSB,SBTL_SWATH_PISCO,2018,2018,7,5,ANACAPA_WEST_ISLE_CEN,OUTER,1,70,,,13.2,KATIE DAVIS,,
EUGRUB,Eugorgia rubens,UCSB,SBTL_SWATH_PISCO,2018,2018,7,5,ANACAPA_WEST_ISLE_CEN,OUTER,2,22,,,12.8,KEEGAN BELL,,
