sample_type,sample_subtype,campus,pisco_classcode,orig_classcode,crane_code,genus,species,common_name,max_total_length,notes,size_cutoff,LOOKED1999,LOOKED2000,LOOKED2001,LOOKED2002,LOOKED2003,LOOKED2004,LOOKED2005,LOOKED2006,LOOKED2007,LOOKED2008,LOOKED2009,LOOKED2010,LOOKED2011,LOOKED2012,LOOKED2013,LOOKED2014,LOOKED2015,LOOKED2016,LOOKED2017,LOOKED2018,LOOKED2019,LOOKED2020,LOOKED2021,LOOKED2022,LOOKED2023,LOOKED2024,Taxonomic_source,AphiaID,ScientificName,Kingdom,Phylum,Class,Order,Family
FISH,FISH,UCSC,SYRI,RMUS,SYRI,Synchirus/Rimicola,spp,Manacled Sculpin/Kelp Clingfish,7,"Cryptic, not sampled effectiively. Combined species group of Synchirus gilli and Rimicola muscarum. These species are combined due to difficulty in identification in the field",,,,,,,,,,,,,,,,,,,,,,,,,,,,WoRMS,271019/270760,Synchirus/Rimicola,Animalia,Chordata,Actinopterygii,Scorpaeniformes/Gobiesociformes,Cottidae/Gobiesocidae
FISH,FISH,UCSC,SYRI,SGIL,SYRI,Synchirus/Rimicola,spp,Manacled Sculpin/Kelp Clingfish,7,"Cryptic, not sampled effectiively. Combined species group of Synchirus gilli and Rimicola muscarum. These species are combined due to difficulty in identification in the field",,,,,,,,,,,,,,,,,,,,,,,,,,,,WoRMS,271019/270760,Synchirus/Rimicola,Animalia,Chordata,Actinopterygii,Scorpaeniformes/Gobiesociformes,Cottidae/Gobiesocidae
FISH,FISH,UCSC,SYRI,SYGI,SYRI,Synchirus/Rimicola,spp,Manacled Sculpin/Kelp Clingfish,7,"Cryptic, not sampled effectiively. Combined species group of Synchirus gilli and Rimicola muscarum. These species are combined due to difficulty in identification in the field",,,,,,,,,,,,,,,,,,,,,,,,,,,,WoRMS,271019/270760,Synchirus/Rimicola,Animalia,Chordata,Actinopterygii,Scorpaeniformes/Gobiesociformes,Cottidae/Gobiesocidae
FISH,FISH,UCSC,SYRI,SYRI,SYRI,Synchirus/Rimicola,spp,Manacled Sculpin/Kelp Clingfish,7,"Cryptic, not sampled effectiively. Combined species group of Synchirus gilli and Rimicola muscarum. These species are combined due to difficulty in identification in the field",,,,,,,,,,,,,,,,,,,,,,,,,,,,WoRMS,271019/270760,Synchirus/Rimicola,Animalia,Chordata,Actinopterygii,Scorpaeniformes/Gobiesociformes,Cottidae/Gobiesocidae
FISH,FISH,HSU,TCAL,TCAL,TCAL,Tetronarce,californica,Pacific Electric Ray,140,,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,845703,Tetronarce californica,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae
FISH,FISH,UCSB,TCAL,TCAL,TCAL,Tetronarce,californica,Pacific Electric Ray,140,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,845703,Tetronarce californica,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae
FISH,FISH,UCSC,TCAL,TCAL,TCAL,Tetronarce,californica,Pacific Electric Ray,140,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,845703,Tetronarce californica,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae
FISH,FISH,VRG,TCAL,Torpedo californica,TCAL,Tetronarce,californica,Pacific Electric Ray,140,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,845703,Tetronarce californica,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae
FISH,FISH,HSU,TPAC,TPAC,,Thaleichthys,pacificus,"Candlefish, eulachon",25,,,,,,,,,,,,,,,,,,,X,,X,X,X,X,X,X,X,X,WoRMS,282959,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae
FISH,FISH,HSU,TSEM,TSEM,TSEM,Triakis,semifasciata,Leopard Shark,198,,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,279060,Triakis semifasciata,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae
FISH,FISH,UCSB,TSEM,TRSE,TSEM,Triakis,semifasciata,Leopard Shark,198,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,279060,Triakis semifasciata,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae
FISH,FISH,UCSB,TSEM,TSEM,TSEM,Triakis,semifasciata,Leopard Shark,198,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,279060,Triakis semifasciata,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae
FISH,FISH,UCSC,TSEM,TSEM,TSEM,Triakis,semifasciata,Leopard Shark,198,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,279060,Triakis semifasciata,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae
FISH,FISH,VRG,TSEM,Triakis semifasciata,TSEM,Triakis,semifasciata,Leopard Shark,198,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,279060,Triakis semifasciata,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae
FISH,FISH,HSU,TSYM,TSYM,TSYM,Trachurus,symmetricus,Jack Mackerel,81,,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,273305,Trachurus symmetricus,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae
FISH,FISH,UCSB,TSYM,TSYM,TSYM,Trachurus,symmetricus,Jack Mackerel,81,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,273305,Trachurus symmetricus,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae
FISH,FISH,UCSC,TSYM,TSYM,TSYM,Trachurus,symmetricus,Jack Mackerel,81,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,273305,Trachurus symmetricus,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae
FISH,FISH,VRG,TSYM,Trachurus symmetricus,TSYM,Trachurus,symmetricus,Jack Mackerel,81,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,273305,Trachurus symmetricus,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae
FISH,FISH,HSU,UHAL,UHAL,UHAL,Urolophus,halleri,Haller's Round Ray,58,,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,315896,Urolophus halleri,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Urotrygonidae
FISH,FISH,UCSB,UHAL,UHAL,UHAL,Urolophus,halleri,Haller's Round Ray,58,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,315896,Urolophus halleri,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Urotrygonidae
FISH,FISH,VRG,UHAL,Urobatis halleri,UHAL,Urolophus,halleri,Haller's Round Ray,58,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,315896,Urolophus halleri,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Urotrygonidae
FISH,FISH,HSU,UNID,UNID,,,,Unidentified Fish,1000,,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Unidentified Fish,Animalia,Chordata,,,
FISH,FISH,UCSB,UNID,BROWN,,,,Unidentified Fish,1000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Unidentified Fish,Animalia,Chordata,,,
FISH,FISH,UCSB,UNID,UNID,,,,Unidentified Fish,1000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Unidentified Fish,Animalia,Chordata,,,
FISH,FISH,UCSC,UNID,UNID,,,,Unidentified Fish,1000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Unidentified Fish,Animalia,Chordata,,,
FISH,FISH,UCSC,UNID,UNSPP,,,,Unidentified Fish,1000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Unidentified Fish,Animalia,Chordata,,,
FISH,FISH,VRG,UNID,unidentified fish,,,,Unidentified Fish,1000,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Unidentified Fish,Animalia,Chordata,,,
FISH,FISH,VRG,URON,Umbrina roncador,,Umbrina,roncador,Yellowfin drum,56,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,273802,Umbrina roncador,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae
FISH,FISH,UCSB,USAN,ASAN,USAN,Ulvicola,sanctaerosae,Kelp Gunnel,29,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,322270,Ulvicola sanctaerosae,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae
FISH,FISH,UCSB,USAN,USAN,USAN,Ulvicola,sanctaerosae,Kelp Gunnel,29,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,322270,Ulvicola sanctaerosae,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae
FISH,FISH,UCSC,USAN,USAN,USAN,Ulvicola ,sanctaerosae,Kelp Gunnel,29,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,322270,Ulvicola sanctaerosae,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae
FISH,FISH,HSU,ZEXA,ZEXA,,Zapteryx,exasperata,Banded Guitarfish,97,,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,283213,Zapteryx exasperata,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae
FISH,FISH,UCSB,ZEXA,ZEXA,,Zapteryx,exasperata,Banded Guitarfish,97,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,283213,Zapteryx exasperata,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae
FISH,FISH,VRG,ZEXA,Zapteryx exasperata,,Zapteryx,exasperata,Banded Guitarfish,97,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,283213,Zapteryx exasperata,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae
FISH,FISH,HSU,ZROS,ZROS,ZROS,Zalembius,rosaceus,Pink Surfperch,20,,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,283202,Zalembius rosaceus,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae
FISH,FISH,UCSB,ZROS,ZROS,ZROS,Zalembius,rosaceus,Pink Surfperch,20,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,283202,Zalembius rosaceus,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae
FISH,FISH,UCSC,ZROS,ZROS,ZROS,Zalembius,rosaceus,Pink Surfperch,20,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,283202,Zalembius rosaceus,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae
FISH,FISH,VRG,ZROS,Zalembius rosaceus,ZROS,Zalembius,rosaceus,Pink Surfperch,20,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,283202,Zalembius rosaceus,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae
FISH,SMURF,UCSC,AFLA,AFLA,,Aulorhynchus,flavidus,Tubesnout,18,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,279839,Aulorhynchus flavidus,Animalia,Chordata,Actinopterygii,Gasterosteiformes,Aulorhynchidae
FISH,SMURF,UCSC,AFLA,AFLA(?),,Aulorhynchus,flavidus,Tubesnout,18,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,279839,Aulorhynchus flavidus,Animalia,Chordata,Actinopterygii,Gasterosteiformes,Aulorhynchidae
FISH,SMURF,UCSC,AFLA,AFLA(PH,,Aulorhynchus,flavidus,Tubesnout,18,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,279839,Aulorhynchus flavidus,Animalia,Chordata,Actinopterygii,Gasterosteiformes,Aulorhynchidae
FISH,SMURF,UCSC,AFUC,AFUC,,Apodichthys,fucorum,Rockweed Gunnel,23,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,279665,Apodichthys fucorum,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae
FISH,SMURF,UCSC,APFL,APFL,,Apodichthys,flavidus,Penpiont Gunnel,46,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,279664,Apodichthys flavidus,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae
FISH,SMURF,UCSC,BAIT,BAIT,,,,Unidentified,39.5,Several families and species represented. ,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,11014,Perciformes,Animalia,Chordata,Actinopterygii,Perciformes,
FISH,SMURF,UCSC,BFRE,BFRE,,Brachyistius,frenatus,Kelp Surfperch,22,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240721,Brachyistius frenatus,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae
FISH,SMURF,UCSC,BOTH,BOTH,,Bothidae,spp,Lefteyed Flounders,46,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,125576,Bothidae,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Bothidae
FISH,SMURF,UCSC,CANA,CANA,,Clinocottus,analis,Wooly Sculpin,18,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,280219,Clinocottus analis,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae
FISH,SMURF,UCSC,COTT,COTT,,Cottidae,spp,Sculpins,99,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,125589,Cottidae,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae
FISH,SMURF,UCSC,CVIO,CVIO,,Cebidichthys,violaceus,Monkeyface Eel,76,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,280053,Cebidichthys violaceus,Animalia,Chordata,Actinopterygii,Perciformes,Stichaeidae
FISH,SMURF,UCSC,EBIS,EBIS,,Enophrys,bison,Buffalo Sculpin,37,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,275355,Enophrys bison,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae
FISH,SMURF,UCSC,EEL??,EEL??,,,,Unidentified,100,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,10295,Anguilliformes,Animalia,Chordata,Actinopterygii,Anguilliformes,
FISH,SMURF,UCSC,EELSP??,EELSP??,,,,Unidentified,100,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,10295,Anguilliformes,Animalia,Chordata,Actinopterygii,Anguilliformes,
FISH,SMURF,UCSC,EMOR,EMOR,,Engraulis,mordax,Northern Anchovy,25,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,272286,Engraulis mordax,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae
FISH,SMURF,UCSC,GBY,GBY,,Sebastes,chrysomelas/carnatus young of year,Gopher and Black And Yellow Rockfish Young of Year,15,Consists of Gopher/Black and Yellow/Copper YOYs that are old enough to be distinguished from Kelp rockfish (subset of KGB YOYs). ,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240737/274779,Sebastes chrysomelas/carnatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae
FISH,SMURF,UCSC,GELE,GELE,,Gibbonsia,elegans,Spotted Kelpfish,16,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,280833,Gibbonsia elegans,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae
FISH,SMURF,UCSC,GIBB,GIBB,,Gibbonsia,spp,Kelpfish,24,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,269206,Gibbonsia,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae
FISH,SMURF,UCSC,GMAE,GMAE,,Gobiesox,maeandricus,Northern Clingfish,16,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,275671,Gobiesox maeandricus,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae
FISH,SMURF,UCSC,GNIG,GNIG,,Girella,nigricans,Opaleye,66,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,280865,Girella nigricans,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae
FISH,SMURF,UCSC,GOBI,GOBI,,Gobiidae,spp,Gobies,15,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,125537,Gobiidae,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae
FISH,SMURF,UCSC,GSOC,GMAE,,Gobiesox,maeandricus,Northern Clingfish,16,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,275671,Gobiesox maeandricus,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae
FISH,SMURF,UCSC,HDEC,HDEC,,Hexagrammos,decagrammus,Kelp Greenling,61,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240732,Hexagrammos decagrammus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae
FISH,SMURF,UCSC,HEXA,HEX,,Hexagrammos,spp,Unidentified Hexagrammos,61,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240731,Hexagrammos,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae
FISH,SMURF,UCSC,HEXA,HEXA,,Hexagrammos,spp,Unidentified Hexagrammos,61,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240731,Hexagrammos,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae
FISH,SMURF,UCSC,HRUB,HRUB,,Hypsypops,rubicundus,Garibaldi,36,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,281130,Hypsypops rubicundus,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae
FISH,SMURF,UCSC,ILOC,ICICHTHY,,Icichthys,lockingtoni,Medusa Fish,46,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,279354,Icichthys lockingtoni,Animalia,Chordata,Actinopterygii,Perciformes,Centrolophidae
FISH,SMURF,UCSC,ILOC,ILOC,,Icichthys,lockingtoni,Medusa Fish,46,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,279354,Icichthys lockingtoni,Animalia,Chordata,Actinopterygii,Perciformes,Centrolophidae
FISH,SMURF,UCSC,ILOC,MEDUSA F,,Icichthys,lockingtoni,Medusa Fish,46,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,279354,Icichthys lockingtoni,Animalia,Chordata,Actinopterygii,Perciformes,Centrolophidae
FISH,SMURF,UCSC,KGB,KGB,,Sebastes,"atrovirens,carnatus,chrysomelas,caurinus","Kelp, Gopher, Black And Yellow, and Copper Rockfish Young of Year",15,"This species group includes Sebastes atrovirens, S. carnatus, S. chrysomelas, S. caurinus (Kelp/Gopher/Black and Yellow/Copper). ",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,274772/274779/240737/274780,Sebastes atrovirens/carnatus/chrysomelas/caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae
FISH,SMURF,UCSC,KGB,KGBY,,Sebastes,"atrovirens,carnatus,chrysomelas,caurinus","Kelp, Gopher, Black And Yellow, and Copper Rockfish Young of Year",15,"This species group includes Sebastes atrovirens, S. carnatus, S. chrysomelas, S. caurinus (Kelp/Gopher/Black and Yellow/Copper). ",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,274772/274779/240737/274780,Sebastes atrovirens/carnatus/chrysomelas/caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae
FISH,SMURF,UCSC,KGB,KGBC,,Sebastes,"atrovirens,carnatus,chrysomelas,caurinus","Kelp, Gopher, Black And Yellow, and Copper Rockfish Young of Year",15,"This species group includes Sebastes atrovirens, S. carnatus, S. chrysomelas, S. caurinus (Kelp/Gopher/Black and Yellow/Copper). ",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,274772/274779/240737/274780,Sebastes atrovirens/carnatus/chrysomelas/caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae
FISH,SMURF,UCSC,KGB,GB,,Sebastes,"atrovirens,carnatus,chrysomelas,caurinus","Kelp, Gopher, Black And Yellow, and Copper Rockfish Young of Year",15,"This species group includes Sebastes atrovirens, S. carnatus, S. chrysomelas, S. caurinus (Kelp/Gopher/Black and Yellow/Copper). ",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,274772/274779/240737/274780,Sebastes atrovirens/carnatus/chrysomelas/caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae
FISH,SMURF,UCSC,LCON,LCON,,Lethops,connectens,"Kelp Goby, Halfblind Goby",6.4,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240723,Lethops connectens,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae
FISH,SMURF,UCSC,LIPA,LIPA,,Liparis,spp,Snailfish,13,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,126160,Liparis,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae
FISH,SMURF,UCSC,LIPA,CYCL,,Liparis,spp,Snailfish,13,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,126160,Liparis,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae
FISH,SMURF,UCSC,LIPA,LPUL,,Liparis,spp,Snailfish,13,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,126160,Liparis,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae
FISH,SMURF,UCSC,NO_ORG,NF,,,,No Organisms Present In This Sample,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,No Organisms Present In This Sample,,,,,
FISH,SMURF,UCSC,NOCU,NAUTICHT,,Nautichthys,oculofasciatus,Sailfin Sculpin,0,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,254542,Nautichthys oculofasciatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hemitripteridae
FISH,SMURF,UCSC,NOCU,NOCU,,Nautichthys,oculofasciatus,Sailfin Sculpin,0,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,254542,Nautichthys oculofasciatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hemitripteridae
FISH,SMURF,UCSC,OELO,OELO,,Ophiodon,elongatus,Lingcod,152,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240745,Ophiodon elongatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae
FISH,SMURF,UCSC,OPIC,OPIC,,Oxylebius,pictus,Painted Greenling,25,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240743,Oxylebius pictus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae
FISH,SMURF,UCSC,ORIM,ORIM,,Oligocottus,rimensis,Saddleback Sculpin,6.4,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,281873,Oligocottus rimensis,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae
FISH,SMURF,UCSC,OSNY,OSNY,,Oligocottus,snyderi,Fluffy Sculpin,8.9,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,281875,Oligocottus snyderi,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae
FISH,SMURF,UCSC,OYB,OYB,,Sebastes,"serranoides,flavidus,melanops","Olive, Yellowtail, and Black Rockfish Young Of Year",15,"This species group includes S. serranoides, S. flavidus, S. melanops (Olive/Yellowtail/Black) . ",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,274852/274795/274817,Sebastes serranoides/flavidus/melanops,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae
FISH,SMURF,UCSC,OYT,OYT,,Sebastes,"serranoides,flavidus",Olive Or Yellowtail Rockfish,66,This species group includes Sebastes serranoides and Sebastes flavidus (Olive/Yellowtail). ,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,274852/274795,Sebastes serranoides/flavidus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae
